FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Green,Libertarian,Constitution,Independent American,Personal Choice,Socialist Workers,Socialist,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
55045,1,Green,County,19153,10721,7954,0,0,385,0,0,0,0,0,22,71,0,0,0,0,0,0
55047,1,Green Lake,County,9530,3637,5600,0,0,217,0,0,0,0,0,3,73,0,0,0,0,0,0
55049,1,Iowa,County,12382,7454,4631,0,0,229,0,0,0,0,0,8,60,0,0,0,0,0,0
55051,1,Iron,County,3478,1656,1785,0,0,24,0,0,0,0,0,0,13,0,0,0,0,0,0
55053,1,Jackson,County,9156,4979,3894,0,0,214,0,0,0,0,0,7,62,0,0,0,0,0,0
55055,1,Jefferson,County,43514,19081,23393,0,0,810,0,0,0,0,0,51,176,3,0,0,0,0,0
55057,1,Juneau,County,11609,5474,5805,0,0,255,0,0,0,0,0,14,59,1,1,0,0,0,0
55059,1,Kenosha,County,79111,42825,33273,0,0,2583,0,0,0,0,0,105,325,0,0,0,0,0,0
55061,1,Kewaunee,County,10918,5149,5419,0,0,257,0,0,0,0,0,11,82,0,0,0,0,0,0
55063,1,La Crosse,County,62351,34203,26271,0,0,1425,0,0,0,0,0,40,402,6,4,0,0,0,0
55065,1,Lafayette,County,7824,4110,3549,0,0,127,0,0,0,0,0,3,35,0,0,0,0,0,0
55067,1,Langlade,County,10175,4580,5255,0,0,256,0,0,0,0,0,11,73,0,0,0,0,0,0
55069,1,Lincoln,County,14935,7379,6911,0,0,439,0,0,0,0,0,18,188,0,0,0,0,0,0
55071,1,Manitowoc,County,41862,19616,20646,0,0,1178,0,0,0,0,0,44,371,1,6,0,0,0,0
55073,1,Marathon,County,68787,31751,34688,0,0,1675,0,0,0,0,0,96,574,0,3,0,0,0,0
55075,1,Marinette,County,20263,9685,9989,0,0,439,0,0,0,0,0,10,140,0,0,0,0,0,0
55077,1,Marquette,County,8005,3744,4032,0,0,181,0,0,0,0,0,13,35,0,0,0,0,0,0
55078,1,Menominee,County,1273,1015,213,0,0,35,0,0,0,0,0,2,8,0,0,0,0,0,0
55079,1,Milwaukee,County,477884,312618,155410,0,0,7181,0,0,0,0,0,639,2022,11,3,0,0,0,0
55081,1,Monroe,County,19157,8629,9899,0,0,457,0,0,0,0,0,16,156,0,0,0,0,0,0
55083,1,Oconto,County,19535,8792,10032,0,0,502,0,0,0,0,0,20,189,0,0,0,0,0,0
55085,1,Oneida,County,21199,10047,10183,0,0,706,0,0,0,0,0,40,223,0,0,0,0,0,0
55087,1,Outagamie,County,92928,43297,46212,0,0,2541,0,0,0,0,0,102,770,6,0,0,0,0,0
55089,1,Ozaukee,County,55050,18285,35463,0,0,1059,0,0,0,0,0,68,171,2,2,0,0,0,0
55091,1,Pepin,County,3592,1812,1702,0,0,64,0,0,0,0,0,1,13,0,0,0,0,0,0
55093,1,Pierce,County,20606,10254,9850,0,0,364,0,0,0,0,0,12,126,0,0,0,0,0,0
55095,1,Polk,County,22144,10192,11310,0,0,483,0,0,0,0,0,19,140,0,0,0,0,0,0
55097,1,Portage,County,38274,21469,15710,0,0,709,0,0,0,0,0,63,322,0,1,0,0,0,0
55099,1,Price,County,7730,3832,3623,0,0,211,0,0,0,0,0,3,61,0,0,0,0,0,0
55101,1,Racine,County,101462,51630,47030,0,0,2109,0,0,0,0,0,79,596,12,6,0,0,0,0
55103,1,Richland,County,8437,4504,3786,0,0,116,0,0,0,0,0,4,27,0,0,0,0,0,0
55105,1,Rock,County,79243,46892,30010,0,0,1859,0,0,0,0,0,74,408,0,0,0,0,0,0
55107,1,Rusk,County,7043,3298,3393,0,0,242,0,0,0,0,0,7,103,0,0,0,0,0,0
55109,1,St. Croix,County,45572,20053,24347,0,0,984,0,0,0,0,0,38,149,1,0,0,0,0,0
55111,1,Sauk,County,31599,17247,13565,0,0,638,0,0,0,0,0,27,121,0,1,0,0,0,0
55113,1,Sawyer,County,8739,4445,4163,0,0,100,0,0,0,0,0,6,25,0,0,0,0,0,0
55115,1,Shawano,County,19852,8755,10417,0,0,503,0,0,0,0,0,17,155,4,1,0,0,0,0
55117,1,Sheboygan,County,61766,26284,33472,0,0,1586,0,0,0,0,0,59,359,4,2,0,0,0,0
55119,1,Taylor,County,9280,3859,5049,0,0,270,0,0,0,0,0,3,99,0,0,0,0,0,0
55121,1,Trempealeau,County,13223,7144,5699,0,0,297,0,0,0,0,0,5,78,0,0,0,0,0,0
55123,1,Vernon,County,14022,7543,6051,0,0,327,0,0,0,0,0,8,93,0,0,0,0,0,0
55125,1,Vilas,County,13526,5762,7308,0,0,375,0,0,0,0,0,22,59,0,0,0,0,0,0
55127,1,Walworth,County,51376,21390,28069,0,0,1588,0,0,0,0,0,90,237,2,0,0,0,0,0
55129,1,Washburn,County,9037,4405,4442,0,0,140,0,0,0,0,0,0,50,0,0,0,0,0,0
55131,1,Washington,County,77787,22702,52950,0,0,1745,0,0,0,0,0,113,275,1,1,0,0,0,0
55133,1,Waukesha,County,240142,75408,159450,0,0,4098,0,0,0,0,0,220,963,0,3,0,0,0,0
55135,1,Waupaca,County,25473,11011,13601,0,0,651,0,0,0,0,0,36,173,1,0,0,0,0,0
55137,1,Waushara,County,11822,5213,6239,0,0,283,0,0,0,0,0,9,77,1,0,0,0,0,0
55139,1,Winnebago,County,87541,42782,41545,0,0,2608,0,0,0,0,0,193,409,2,2,0,0,0,0
55141,1,Wood,County,38132,18748,18052,0,0,959,0,0,0,0,0,40,333,0,0,0,0,0,0
56001,1,Albany,County,15971,6469,9096,0,0,0,0,0,0,0,0,54,352,0,0,0,0,0,0
56003,1,Big Horn,County,5268,554,4560,0,0,0,0,0,0,0,0,4,150,0,0,0,0,0,0
56005,1,Campbell,County,17268,1668,15028,0,0,0,0,0,0,0,0,24,548,0,0,0,0,0,0
56007,1,Carbon,County,6400,1405,4864,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0
56009,1,Converse,County,6288,772,5365,0,0,0,0,0,0,0,0,8,143,0,0,0,0,0,0
56011,1,Crook,County,3641,348,3177,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0
56013,1,Fremont,County,16674,3767,12369,0,0,0,0,0,0,0,0,13,525,0,0,0,0,0,0
56015,1,Goshen,County,5739,944,4633,0,0,0,0,0,0,0,0,8,154,0,0,0,0,0,0
56017,1,Hot Springs,County,2499,354,2078,0,0,0,0,0,0,0,0,2,65,0,0,0,0,0,0
56019,1,Johnson,County,4217,492,3634,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0,0
56021,1,Laramie,County,38688,10950,26712,0,0,0,0,0,0,0,0,67,959,0,0,0,0,0,0
56023,1,Lincoln,County,8488,1070,7230,0,0,0,0,0,0,0,0,14,174,0,0,0,0,0,0
56025,1,Natrona,County,31888,6533,24431,0,0,0,0,0,0,0,0,69,855,0,0,0,0,0,0
56027,1,Niobrara,County,1264,124,1110,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
56029,1,Park,County,14357,2183,11789,0,0,0,0,0,0,0,0,49,336,0,0,0,0,0,0
56031,1,Platte,County,4490,905,3420,0,0,0,0,0,0,0,0,8,157,0,0,0,0,0,0
56033,1,Sheridan,County,14161,2757,11174,0,0,0,0,0,0,0,0,12,218,0,0,0,0,0,0
56035,1,Sublette,County,4310,576,3631,0,0,0,0,0,0,0,0,12,91,0,0,0,0,0,0
56037,1,Sweetwater,County,16629,3778,12399,0,0,0,0,0,0,0,0,20,432,0,0,0,0,0,0
56039,1,Teton,County,10969,5140,5562,0,0,0,0,0,0,0,0,28,239,0,0,0,0,0,0
56041,1,Uinta,County,8383,1365,6780,0,0,0,0,0,0,0,0,9,229,0,0,0,0,0,0
56043,1,Washakie,County,3924,529,3321,0,0,0,0,0,0,0,0,2,72,0,0,0,0,0,0
56045,1,Weston,County,3346,336,2887,0,0,0,0,0,0,0,0,4,119,0,0,0,0,0,0
